date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:33:23	219/219	---MCZ	200	added ('OK')	text/plain	etag:W/%2263fdf678-154%22	https://www.classcentral.com/robots.txt		(from )
15:33:23	665409/665409	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:33:23%20GMT	https://www.classcentral.com/	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/index.html	(from )
15:33:27	9463/9463	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2017:25:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fmeta%2Fmeta-default.png?auto=format&ixlib=php-3.3.1&s=abde49e12c23a50309f7d91754b25193	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/meta/meta-default6dba.png	(from https://www.classcentral.com/)
15:33:30	2206/2206	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/apple-touch-icon.png	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/apple-touch-icon.png	(from https://www.classcentral.com/)
15:33:30	975/975	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2017:25:06%20GMT	https://www.classcentral.com/favicon-32x32.png	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/favicon-32x32.png	(from https://www.classcentral.com/)
15:33:31	731/731	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2017:25:06%20GMT	https://www.classcentral.com/favicon-16x16.png	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/favicon-16x16.png	(from https://www.classcentral.com/)
15:33:32	673/673	---M--	200	added ('OK')	application/octet-stream	etag:%2263fdf678-2a1%22	https://www.classcentral.com/site.webmanifest	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/site.webmanifest	(from https://www.classcentral.com/)
15:33:33	1960/1960	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263fdf678-7a8%22	https://www.classcentral.com/safari-pinned-tab.svg	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/safari-pinned-tab.svg	(from https://www.classcentral.com/)
15:33:35	913/913	---MCZ	200	added ('OK')	text/xml	etag:W/%2263fdf678-391%22	https://www.classcentral.com/opensearch.xml	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/opensearch.xml	(from https://www.classcentral.com/)
15:33:35	892/892	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:24%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-cyrillic-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-cyrillic-ext.woff2	(from https://www.classcentral.com/)
15:33:36	892/892	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-greek-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-greek-ext.woff2	(from https://www.classcentral.com/)
15:33:37	988/988	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-greek.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-greek.woff2	(from https://www.classcentral.com/)
15:33:38	4464/4464	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-vietnamese.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-vietnamese.woff2	(from https://www.classcentral.com/)
15:33:40	10164/10164	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-latin-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-latin-ext.woff2	(from https://www.classcentral.com/)
15:33:40	12656/12656	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2026%20Feb%202023%2017:25:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-latin.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-italic-latin.woff2	(from https://www.classcentral.com/)
15:33:41	5360/5360	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-cyrillic-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-cyrillic-ext.woff2	(from https://www.classcentral.com/)
15:33:42	7748/7748	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-cyrillic.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-cyrillic.woff2	(from https://www.classcentral.com/)
15:33:43	6348/6348	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:25%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-greek-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-greek-ext.woff2	(from https://www.classcentral.com/)
15:33:44	6840/6840	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-greek.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-greek.woff2	(from https://www.classcentral.com/)
15:33:46	4672/4672	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:25%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-vietnamese.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-vietnamese.woff2	(from https://www.classcentral.com/)
15:33:46	12352/12352	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:25%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-latin-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-latin-ext.woff2	(from https://www.classcentral.com/)
15:33:48	13324/13324	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2026%20Feb%202023%2017:18:01%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-latin.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-400-regular-latin.woff2	(from https://www.classcentral.com/)
15:33:48	5268/5268	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:25%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
15:33:49	7584/7584	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-cyrillic.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-cyrillic.woff2	(from https://www.classcentral.com/)
15:33:51	6320/6320	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-greek-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-greek-ext.woff2	(from https://www.classcentral.com/)
15:33:51	6644/6644	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-greek.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-greek.woff2	(from https://www.classcentral.com/)
15:33:52	4568/4568	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:25%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-vietnamese.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-vietnamese.woff2	(from https://www.classcentral.com/)
15:33:55	12160/12160	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin-ext.woff2	(from https://www.classcentral.com/)
15:33:55	13108/13108	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2026%20Feb%202023%2017:18:01%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-600-semibold-latin.woff2	(from https://www.classcentral.com/)
15:33:55	5224/5224	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
15:33:56	7484/7484	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-cyrillic.woff2	(from https://www.classcentral.com/)
15:33:57	6244/6244	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek-ext.woff2	(from https://www.classcentral.com/)
15:33:58	6696/6696	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-greek.woff2	(from https://www.classcentral.com/)
15:33:59	4572/4572	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-vietnamese.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-vietnamese.woff2	(from https://www.classcentral.com/)
15:34:00	12168/12168	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2028%20Feb%202023%2012:31:25%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin-ext.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin-ext.woff2	(from https://www.classcentral.com/)
15:34:01	12976/12976	---M--	200	added ('OK')	application/octet-stream	date:Sun,%2026%20Feb%202023%2017:25:06%20GMT	https://www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin.woff2	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/fonts/source-sans-pro-unhinted/source-sans-pro-700-bold-latin.woff2	(from https://www.classcentral.com/)
15:34:02	990/990	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2012:41:27%20GMT	https://www.classcentral.com/images/fade-gradient.png	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/images/fade-gradient.png	(from https://www.classcentral.com/)
15:34:03	50234/50234	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	http://www.google-analytics.com/analytics.js	/Users/jxli3t/websites/Skill_Task/www.google-analytics.com/analytics.js	(from https://www.classcentral.com/)
15:34:05	601102/601102	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:05%20GMT	https://www.classcentral.com/rankings	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/rankings.html	(from https://www.classcentral.com/)
15:34:06	593852/593852	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:06%20GMT	https://www.classcentral.com/collections	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/collections.html	(from https://www.classcentral.com/)
15:34:07	576530/576530	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:07%20GMT	https://www.classcentral.com/subjects	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subjects.html	(from https://www.classcentral.com/)
15:34:08	898915/898915	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:08%20GMT	https://www.classcentral.com/subject/cs	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/cs.html	(from https://www.classcentral.com/)
15:34:09	849007/849007	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:09%20GMT	https://www.classcentral.com/subject/health	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/health.html	(from https://www.classcentral.com/)
15:34:09	7848/7848	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2014:34:09%20GMT	https://www.classcentral.com/subject/maths	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/maths	(from https://www.classcentral.com/)
15:34:11	840987/840987	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:10%20GMT	https://www.classcentral.com/subject/business	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/business.html	(from https://www.classcentral.com/)
15:34:11	8212/8212	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2014:34:11%20GMT	https://www.classcentral.com/subject/humanities	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/humanities.2b.delayed	(from https://www.classcentral.com/)
15:34:12	7874/7874	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2014:34:12%20GMT	https://www.classcentral.com/subject/engineering	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/engineering	(from https://www.classcentral.com/)
15:34:13	8156/8156	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2014:34:13%20GMT	https://www.classcentral.com/subject/science	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/science.2d.delayed	(from https://www.classcentral.com/)
15:34:15	788831/788831	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:15%20GMT	https://www.classcentral.com/subject/education	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/education.html	(from https://www.classcentral.com/)
15:34:15	8256/8256	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2014:34:15%20GMT	https://www.classcentral.com/subject/social-sciences	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/social-sciences.2f.delayed	(from https://www.classcentral.com/)
15:34:16	7887/7887	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2014:34:16%20GMT	https://www.classcentral.com/subject/art-and-design	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/art-and-design	(from https://www.classcentral.com/)
15:34:18	854655/854655	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:18%20GMT	https://www.classcentral.com/subject/data-science	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/data-science.html	(from https://www.classcentral.com/)
15:34:18	8411/8411	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2014:34:18%20GMT	https://www.classcentral.com/subject/programming-and-software-development	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/programming-and-software-development.32.delayed	(from https://www.classcentral.com/)
15:34:19	7955/7955	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2028%20Feb%202023%2014:34:19%20GMT	https://www.classcentral.com/subject/personal-development	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/personal-development	(from https://www.classcentral.com/)
15:34:21	791470/791470	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:21%20GMT	https://www.classcentral.com/subject/infosec	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/subject/infosec.html	(from https://www.classcentral.com/)
15:34:23	3029522/3029522	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:23%20GMT	https://www.classcentral.com/universities	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/universities.html	(from https://www.classcentral.com/)
15:34:25	169757/169757	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2011:14:16%20GMT	https://www.classcentral.com/report/	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/report/index.html	(from https://www.classcentral.com/)
15:34:25	839181/839181	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:24%20GMT	https://www.classcentral.com/collection/top-free-online-courses	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/collection/top-free-online-courses.html	(from https://www.classcentral.com/)
15:34:26	4282/4282	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2012:59:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=d9866ee3df3a50272132b746506802ee	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time3e68.png	(from https://www.classcentral.com/)
15:34:28	4168/4168	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Oct%202022%2014:19:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=6b9b3ca668420c3d807c332c51ee7f2c	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time0931.png	(from https://www.classcentral.com/)
15:34:29	33057/33057	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2005:47:31%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=11c7448eb8908a8cc785e26ec27de650	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-timec7ac.png	(from https://www.classcentral.com/)
15:34:30	198664/198664	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:56:33%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
15:34:30	35437/35437	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2013:09:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
15:34:32	145443/145443	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:56:43%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
15:34:33	153568/153568	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:56:43%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
15:34:33	817707/817707	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2014:34:31%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
15:34:33	176859/176859	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:56:44%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
15:34:33	178725/178725	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:56:45%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
15:34:34	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
15:34:36	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Feb%202023%2012:07:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
15:34:37	5751/5751	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2023:44:43%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
15:34:37	96645/96645	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202023%2022:23:57%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
15:34:38	6083/6083	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2010:04:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
15:34:39	517002/517002	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:55:57%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
15:34:39	93874/93874	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2012:07:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
15:34:40	6773/6773	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2009:30:23%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
15:34:41	418794/418794	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:55:56%20GMT	https://www.classcentral.com/report/free-certificates/	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
15:34:41	29596/29596	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2012:07:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	/Users/jxli3t/websites/Skill_Task/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
15:34:44	193985/193985	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2009:56:07%20GMT	https://www.classcentral.com/report/free-google-certifications/	/Users/jxli3t/websites/Skill_Task/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
